region,lat,lon,households
East Midlands,52.5087,-1.1085,12.405
East Midlands,52.5088,-1.1232,4.627
East Midlands,52.5089,-1.1380,9.542
East Midlands,52.5090,-1.1527,4.995
East Midlands,52.5091,-1.1674,55.564
East Midlands,52.5092,-1.1822,31.096
East Midlands,52.5093,-1.1969,156.312
East Midlands,52.5094,-1.2116,5.226
East Midlands,52.5095,-1.2264,139.172
East Midlands,52.5096,-1.2411,2.801
East Midlands,52.5096,-0.3569,0.742
East Midlands,52.5097,-1.2558,31.550
East Midlands,52.5098,-1.2706,1.675
East Midlands,52.5098,-0.3716,0.649
East Midlands,52.5099,-1.2853,3.768
East Midlands,52.5100,-1.3148,6.453
East Midlands,52.5100,-1.3000,5.740
East Midlands,52.5100,-0.3864,1.837
East Midlands,52.5101,-1.3295,1.103
East Midlands,52.5102,-1.3442,3.609
East Midlands,52.5102,-0.4011,59.422
East Midlands,52.5103,-1.3590,12.389
East Midlands,52.5104,-1.3884,2.723
East Midlands,52.5104,-1.3737,1.964
East Midlands,52.5104,-0.4158,247.873
East Midlands,52.5106,-0.4305,8.489
East Midlands,52.5108,-0.4453,14.201
East Midlands,52.5110,-0.4600,1.578
East Midlands,52.5112,-0.4747,1.334
East Midlands,52.5114,-0.4895,2.223
East Midlands,52.5116,-0.5042,3.419
East Midlands,52.5117,-0.5189,0.720
East Midlands,52.5119,-0.5337,1.260
East Midlands,52.5123,-0.5631,0.080
East Midlands,52.5125,-0.5779,0.592
East Midlands,52.5126,-0.5926,5.052
East Midlands,52.5128,-0.6073,1.305
East Midlands,52.5130,-0.6221,7.545
East Midlands,52.5132,-0.6368,163.830
East Midlands,52.5133,-0.6515,96.542
East Midlands,52.5135,-0.6663,7.532
East Midlands,52.5137,-0.6810,22.093
East Midlands,52.5138,-0.6957,53.288
East Midlands,52.5140,-0.7105,5.491
East Midlands,52.5141,-0.7252,29.130
East Midlands,52.5143,-0.7399,6.055
East Midlands,52.5145,-0.7547,7.444
East Midlands,52.5146,-0.7694,9.925
East Midlands,52.5148,-0.7841,0.795
East Midlands,52.5149,-0.7989,2.637
East Midlands,52.5151,-0.8136,1.814
East Midlands,52.5152,-0.8283,16.908
East Midlands,52.5154,-0.8431,9.729
East Midlands,52.5155,-0.8578,54.045
East Midlands,52.5156,-0.8725,3.931
East Midlands,52.5158,-0.8873,9.509
East Midlands,52.5159,-0.9020,2.264
East Midlands,52.5161,-0.9167,1.430
East Midlands,52.5162,-0.9315,6.097
East Midlands,52.5163,-0.9462,10.148
East Midlands,52.5165,-0.9609,4.368
East Midlands,52.5166,-0.9757,8.586
East Midlands,52.5167,-0.9904,1.385
East Midlands,52.5168,-1.0052,2.221
East Midlands,52.5170,-1.0199,5.033
East Midlands,52.5171,-1.0346,22.597
East Midlands,52.5172,-1.0494,7.340
East Midlands,52.5173,-1.0641,12.588
East Midlands,52.5174,-1.0788,19.545
East Midlands,52.5175,-1.0936,1.817
East Midlands,52.5177,-1.1083,4.368
East Midlands,52.5178,-1.1230,3.365
East Midlands,52.5179,-1.1378,2.906
East Midlands,52.5180,-1.1525,9.104
East Midlands,52.5181,-1.1673,6.136
East Midlands,52.5182,-1.1820,22.640
East Midlands,52.5183,-1.1967,8.716
East Midlands,52.5184,-1.2115,568.805
East Midlands,52.5185,-1.2262,246.697
East Midlands,52.5186,-1.2409,5.330
East Midlands,52.5187,-1.2557,2.688
East Midlands,52.5188,-1.2704,5.431
East Midlands,52.5189,-1.2999,67.694
East Midlands,52.5189,-1.2852,87.673
East Midlands,52.5190,-1.3146,0.956
East Midlands,52.5190,-0.3860,9.797
East Midlands,52.5191,-1.3294,6.735
East Midlands,52.5192,-1.3441,135.288
East Midlands,52.5192,-0.4008,15.964
East Midlands,52.5193,-1.3588,317.731
East Midlands,52.5194,-1.3883,3.433
East Midlands,52.5194,-1.3736,221.870
East Midlands,52.5194,-0.4155,3.099
East Midlands,52.5195,-1.4031,0.545
East Midlands,52.5196,-0.4302,2.615
East Midlands,52.5198,-0.4450,20.964
East Midlands,52.5200,-0.4597,19.401
East Midlands,52.5202,-0.4744,4.539
East Midlands,52.5204,-0.4892,4.160
East Midlands,52.5205,-0.5039,8.806
East Midlands,52.5207,-0.5186,1.027
East Midlands,52.5209,-0.5334,0.587
East Midlands,52.5211,-0.5481,0.587
East Midlands,52.5213,-0.5628,1.236
East Midlands,52.5215,-0.5776,0.177
East Midlands,52.5216,-0.5923,4.342
East Midlands,52.5218,-0.6070,4.263
East Midlands,52.5220,-0.6218,2.495
East Midlands,52.5222,-0.6365,48.390
East Midlands,52.5223,-0.6512,3.256
East Midlands,52.5225,-0.6660,2.648
East Midlands,52.5227,-0.6807,1.721
East Midlands,52.5228,-0.6955,4.504
East Midlands,52.5230,-0.7102,3.045
East Midlands,52.5231,-0.7249,4.654
East Midlands,52.5233,-0.7397,42.595
East Midlands,52.5235,-0.7544,109.371
East Midlands,52.5236,-0.7691,40.051
East Midlands,52.5238,-0.7839,4.819
East Midlands,52.5239,-0.7986,6.080
East Midlands,52.5241,-0.8134,36.947
East Midlands,52.5242,-0.8281,19.520
East Midlands,52.5243,-0.8428,1.372
East Midlands,52.5245,-0.8576,3.831
East Midlands,52.5246,-0.8723,18.179
East Midlands,52.5248,-0.8870,3.356
East Midlands,52.5249,-0.9018,101.219
East Midlands,52.5250,-0.9165,18.018
East Midlands,52.5252,-0.9313,43.842
East Midlands,52.5253,-0.9460,6.376
East Midlands,52.5254,-0.9607,2.938
East Midlands,52.5256,-0.9755,2.490
East Midlands,52.5257,-0.9902,27.335
East Midlands,52.5258,-1.0050,77.966
East Midlands,52.5259,-1.0197,12.587
East Midlands,52.5261,-1.0344,340.474
East Midlands,52.5262,-1.0492,236.282
East Midlands,52.5263,-1.0639,15.183
East Midlands,52.5264,-1.0786,8.073
East Midlands,52.5265,-1.0934,89.098
East Midlands,52.5266,-1.1081,5.545
East Midlands,52.5268,-1.1229,18.969
East Midlands,52.5269,-1.1376,1.830
East Midlands,52.5270,-1.1523,27.421
East Midlands,52.5271,-1.1671,4.584
East Midlands,52.5272,-1.1818,22.565
East Midlands,52.5273,-1.1966,6.215
East Midlands,52.5274,-1.2113,1025.035
East Midlands,52.5275,-1.2260,759.152
East Midlands,52.5276,-1.2408,18.314
East Midlands,52.5277,-1.2555,5.465
East Midlands,52.5278,-1.2850,104.644
East Midlands,52.5278,-1.2703,11.404
East Midlands,52.5279,-1.2998,35.287
East Midlands,52.5280,-1.3145,26.714
East Midlands,52.5281,-1.3292,9.682
East Midlands,52.5282,-1.3440,830.026
East Midlands,52.5282,-0.4004,55.564
East Midlands,52.5283,-1.3735,1111.325
East Midlands,52.5283,-1.3587,1879.873
East Midlands,52.5284,-1.3882,97.708
East Midlands,52.5284,-0.4152,0.352
East Midlands,52.5285,-1.4029,144.565
East Midlands,52.5286,-1.4324,10.763
East Midlands,52.5286,-1.4177,10.320
East Midlands,52.5286,-0.4299,8.056
East Midlands,52.5288,-0.4446,39.832
East Midlands,52.5290,-0.4594,5.782
East Midlands,52.5292,-0.4741,8.317
East Midlands,52.5294,-0.4889,4.582
East Midlands,52.5295,-0.5036,0.969
East Midlands,52.5297,-0.5183,0.582
East Midlands,52.5299,-0.5331,0.881
East Midlands,52.5301,-0.5478,1.468
East Midlands,52.5303,-0.5625,2.695
East Midlands,52.5304,-0.5773,0.961
East Midlands,52.5306,-0.5920,0.710
East Midlands,52.5308,-0.6068,0.414
East Midlands,52.5310,-0.6215,0.355
East Midlands,52.5311,-0.6362,0.311
East Midlands,52.5313,-0.6510,3.677
East Midlands,52.5315,-0.6657,78.260
East Midlands,52.5316,-0.6805,33.221
East Midlands,52.5318,-0.6952,5.483
East Midlands,52.5320,-0.7099,11.851
East Midlands,52.5321,-0.7247,68.654
East Midlands,52.5323,-0.7394,0.789
East Midlands,52.5324,-0.7542,113.992
East Midlands,52.5326,-0.7689,0.513
East Midlands,52.5327,-0.7836,0.964
East Midlands,52.5329,-0.7984,21.981
East Midlands,52.5330,-0.8131,66.411
East Midlands,52.5332,-0.8279,27.362
East Midlands,52.5333,-0.8426,5.330
East Midlands,52.5335,-0.8573,1.421
East Midlands,52.5336,-0.8721,1.045
East Midlands,52.5338,-0.8868,6.153
East Midlands,52.5339,-0.9016,1.646
East Midlands,52.5340,-0.9163,2.350
East Midlands,52.5342,-0.9310,81.559
East Midlands,52.5343,-0.9458,17.937
East Midlands,52.5344,-0.9605,3.788
East Midlands,52.5346,-0.9753,62.542
East Midlands,52.5347,-0.9900,980.129
East Midlands,52.5348,-1.0047,655.886
East Midlands,52.5349,-1.0195,24.154
East Midlands,52.5351,-1.0342,310.580
East Midlands,52.5352,-1.0490,1193.115
East Midlands,52.5353,-1.0637,16.176
East Midlands,52.5354,-1.0785,6.862
East Midlands,52.5355,-1.0932,5.606
East Midlands,52.5356,-1.1079,3.604
East Midlands,52.5357,-1.1227,0.588
East Midlands,52.5359,-1.1374,3.661
East Midlands,52.5360,-1.1522,2.493
East Midlands,52.5361,-1.1669,12.202
East Midlands,52.5362,-1.1817,12.801
East Midlands,52.5363,-1.1964,6.247
East Midlands,52.5364,-1.2111,224.912
East Midlands,52.5365,-1.2259,906.929
East Midlands,52.5366,-1.2406,299.911
East Midlands,52.5367,-1.2701,597.153
East Midlands,52.5367,-1.2554,19.253
East Midlands,52.5368,-1.2849,940.520
East Midlands,52.5369,-1.2996,52.574
East Midlands,52.5370,-1.3144,13.739
East Midlands,52.5371,-1.3291,45.251
East Midlands,52.5372,-1.3438,532.154
East Midlands,52.5372,-0.4001,23.913
East Midlands,52.5373,-1.3733,3279.214
East Midlands,52.5373,-1.3586,2042.901
East Midlands,52.5374,-1.3881,1943.255
East Midlands,52.5374,-0.4148,2.462
East Midlands,52.5375,-1.4028,517.292
East Midlands,52.5376,-1.4323,44.552
East Midlands,52.5376,-1.4176,79.361
East Midlands,52.5376,-0.4296,0.352
East Midlands,52.5377,-1.4471,22.179
East Midlands,52.5378,-1.4618,29.768
East Midlands,52.5378,-0.4443,1.964
East Midlands,52.5380,-0.4591,0.806
East Midlands,52.5381,-0.4738,100.014
East Midlands,52.5383,-0.4885,0.725
East Midlands,52.5385,-0.5033,3.296
East Midlands,52.5387,-0.5180,0.969
East Midlands,52.5389,-0.5328,0.294
East Midlands,52.5391,-0.5475,0.881
East Midlands,52.5393,-0.5622,1.018
East Midlands,52.5394,-0.5770,20.618
East Midlands,52.5396,-0.5917,7.708
East Midlands,52.5398,-0.6065,4.092
East Midlands,52.5400,-0.6212,2.098
East Midlands,52.5401,-0.6360,1.433
East Midlands,52.5403,-0.6507,4.429
East Midlands,52.5405,-0.6654,192.128
East Midlands,52.5406,-0.6802,133.991
East Midlands,52.5408,-0.6949,7.652
East Midlands,52.5410,-0.7097,4.884
East Midlands,52.5411,-0.7244,8.303
East Midlands,52.5413,-0.7392,5.499
East Midlands,52.5414,-0.7539,2.881
East Midlands,52.5416,-0.7686,3.015
East Midlands,52.5417,-0.7834,1.119
East Midlands,52.5419,-0.7981,6.585
East Midlands,52.5420,-0.8129,2.057
East Midlands,52.5422,-0.8276,9.514
East Midlands,52.5423,-0.8424,17.126
East Midlands,52.5425,-0.8571,54.915
East Midlands,52.5426,-0.8718,1.041
East Midlands,52.5428,-0.8866,0.595
East Midlands,52.5429,-0.9013,0.478
East Midlands,52.5430,-0.9161,2.427
East Midlands,52.5432,-0.9308,3.398
East Midlands,52.5433,-0.9456,59.235
East Midlands,52.5434,-0.9603,21.094
East Midlands,52.5436,-0.9751,3.419
East Midlands,52.5437,-0.9898,450.289
East Midlands,52.5438,-1.0045,840.540
East Midlands,52.5439,-1.0193,10.853
East Midlands,52.5440,-1.0340,7.090
East Midlands,52.5442,-1.0488,223.134
East Midlands,52.5443,-1.0635,10.157
East Midlands,52.5444,-1.0783,2.372
East Midlands,52.5445,-1.0930,2.803
East Midlands,52.5446,-1.1078,2.205
East Midlands,52.5447,-1.1225,5.858
East Midlands,52.5448,-1.1373,16.719
East Midlands,52.5450,-1.1520,21.517
East Midlands,52.5451,-1.1667,10.634
East Midlands,52.5452,-1.1815,20.302
East Midlands,52.5453,-1.1962,329.671
East Midlands,52.5454,-1.2110,4.874
East Midlands,52.5455,-1.2257,17.385
East Midlands,52.5456,-1.2552,16.806
East Midlands,52.5456,-1.2405,67.694
East Midlands,52.5457,-1.2700,475.280
East Midlands,52.5458,-1.2847,790.013
East Midlands,52.5459,-1.2995,6.097
East Midlands,52.5460,-1.3142,4.335
East Midlands,52.5461,-1.3290,7.680
East Midlands,52.5462,-1.3585,1193.107
East Midlands,52.5462,-1.3437,72.917
East Midlands,52.5462,-0.3998,1.055
East Midlands,52.5463,-1.3732,3350.552
East Midlands,52.5464,-1.3879,1913.053
East Midlands,52.5464,-0.4145,4.577
East Midlands,52.5465,-1.4027,553.761
East Midlands,52.5466,-1.4322,10.070
East Midlands,52.5466,-1.4174,12.823
East Midlands,52.5466,-0.4293,4.904
East Midlands,52.5467,-1.4469,41.166
East Midlands,52.5468,-1.4764,5.013
East Midlands,52.5468,-1.4617,130.373
East Midlands,52.5468,-0.4440,1.635
East Midlands,52.5469,-1.4912,1.664
East Midlands,52.5469,-0.4587,3.594
East Midlands,52.5471,-0.4735,2.174
East Midlands,52.5473,-0.4882,67.015
East Midlands,52.5475,-0.5030,1.150
East Midlands,52.5477,-0.5177,4.311
East Midlands,52.5479,-0.5325,1.201
East Midlands,52.5481,-0.5472,0.240
East Midlands,52.5482,-0.5620,15.455
East Midlands,52.5484,-0.5767,3.661
East Midlands,52.5486,-0.5914,3.276
East Midlands,52.5488,-0.6062,3.274
East Midlands,52.5489,-0.6209,5.729
East Midlands,52.5491,-0.6357,0.866
East Midlands,52.5493,-0.6504,1.348
East Midlands,52.5495,-0.6652,1.960
East Midlands,52.5496,-0.6799,3.053
East Midlands,52.5498,-0.6947,12.673
East Midlands,52.5499,-0.7094,0.711
East Midlands,52.5501,-0.7241,4.622
East Midlands,52.5503,-0.7389,0.552
East Midlands,52.5504,-0.7536,0.797
East Midlands,52.5506,-0.7684,3.580
East Midlands,52.5507,-0.7831,3.580
East Midlands,52.5509,-0.7979,1.091
East Midlands,52.5510,-0.8126,30.537
East Midlands,52.5512,-0.8274,12.391
East Midlands,52.5513,-0.8421,14.354
East Midlands,52.5515,-0.8569,5.723
East Midlands,52.5516,-0.8716,3.272
East Midlands,52.5517,-0.8864,2.391
East Midlands,52.5519,-0.9011,2.050
East Midlands,52.5520,-0.9159,6.233
East Midlands,52.5521,-0.9306,1.745
East Midlands,52.5523,-0.9453,1.629
East Midlands,52.5524,-0.9601,0.417
East Midlands,52.5525,-0.9748,0.862
East Midlands,52.5527,-0.9896,5.335
East Midlands,52.5528,-1.0043,14.760
East Midlands,52.5529,-1.0191,1.450
East Midlands,52.5530,-1.0338,0.807
East Midlands,52.5532,-1.0486,10.156
East Midlands,52.5533,-1.0633,11.860
East Midlands,52.5534,-1.0781,9.980
East Midlands,52.5535,-1.0928,3.159
East Midlands,52.5536,-1.1076,1.106
East Midlands,52.5537,-1.1223,8.252
East Midlands,52.5538,-1.1371,1374.968
East Midlands,52.5539,-1.1518,1176.240
East Midlands,52.5540,-1.1666,73.637
East Midlands,52.5541,-1.1813,394.644
East Midlands,52.5542,-1.1961,569.739
East Midlands,52.5543,-1.2108,11.741
East Midlands,52.5544,-1.2256,15.971
East Midlands,52.5545,-1.2403,538.801
East Midlands,52.5546,-1.2551,22.354
East Midlands,52.5547,-1.2698,353.795
East Midlands,52.5548,-1.2846,269.076
East Midlands,52.5549,-1.2993,28.865
East Midlands,52.5550,-1.3141,4.071
East Midlands,52.5551,-1.3288,6.738
East Midlands,52.5552,-1.3583,856.050
East Midlands,52.5552,-1.3436,45.375
East Midlands,52.5552,-0.3995,5.156
East Midlands,52.5553,-1.3731,897.418
East Midlands,52.5553,-0.4142,6.074
East Midlands,52.5554,-1.3878,437.449
East Midlands,52.5555,-1.4173,3.270
East Midlands,52.5555,-1.4026,29.219
East Midlands,52.5555,-0.4289,165.797
East Midlands,52.5556,-1.4321,23.395
East Midlands,52.5557,-1.4468,24.751
East Midlands,52.5557,-0.4437,11.792
East Midlands,52.5558,-1.4763,4.914
East Midlands,52.5558,-1.4616,19.440
East Midlands,52.5559,-1.5058,21.341
East Midlands,52.5559,-1.4911,6.165
East Midlands,52.5559,-0.4584,3.171
East Midlands,52.5560,-1.5206,5.094
East Midlands,52.5561,-1.5353,1.321
East Midlands,52.5561,-0.4732,0.424
East Midlands,52.5563,-0.4879,1.371
East Midlands,52.5565,-0.5027,28.711
East Midlands,52.5567,-0.5174,12.305
East Midlands,52.5569,-0.5322,3.866
East Midlands,52.5571,-0.5469,3.607
East Midlands,52.5572,-0.5617,3.264
East Midlands,52.5574,-0.5764,1.950
East Midlands,52.5576,-0.5912,10.031
East Midlands,52.5578,-0.6059,23.324
East Midlands,52.5579,-0.6207,6.542
East Midlands,52.5581,-0.6354,0.866
East Midlands,52.5583,-0.6501,3.835
East Midlands,52.5584,-0.6649,0.852
East Midlands,52.5586,-0.6796,8.805
East Midlands,52.5588,-0.6944,0.868
East Midlands,52.5589,-0.7091,7.818
East Midlands,52.5591,-0.7239,3.200
East Midlands,52.5593,-0.7386,6.895
East Midlands,52.5594,-0.7534,0.999
East Midlands,52.5596,-0.7681,0.671
East Midlands,52.5597,-0.7829,2.238
East Midlands,52.5599,-0.7976,1.455
East Midlands,52.5600,-0.8124,2.934
East Midlands,52.5602,-0.8271,60.349
East Midlands,52.5603,-0.8419,111.137
East Midlands,52.5604,-0.8566,4.292
East Midlands,52.5606,-0.8714,0.297
East Midlands,52.5607,-0.8861,0.752
East Midlands,52.5609,-0.9009,0.205
East Midlands,52.5610,-0.9156,1.496
East Midlands,52.5611,-0.9304,13.464
East Midlands,52.5613,-0.9451,12.036
East Midlands,52.5614,-0.9599,1.070
East Midlands,52.5615,-0.9746,0.342
East Midlands,52.5617,-0.9894,0.342
East Midlands,52.5618,-1.0041,0.824
East Midlands,52.5619,-1.0189,11.589
East Midlands,52.5620,-1.0336,7.685
East Midlands,52.5621,-1.0484,3.801
East Midlands,52.5623,-1.0631,6.906
East Midlands,52.5624,-1.0779,0.473
East Midlands,52.5625,-1.0926,3.200
East Midlands,52.5626,-1.1074,1.223
East Midlands,52.5627,-1.1221,53.957
East Midlands,52.5628,-1.1369,200.600
East Midlands,52.5629,-1.1517,549.486
East Midlands,52.5630,-1.1664,1215.267
East Midlands,52.5631,-1.1812,1170.518
East Midlands,52.5632,-1.1959,660.590
East Midlands,52.5633,-1.2107,120.448
East Midlands,52.5634,-1.2254,17.714
East Midlands,52.5635,-1.2402,68.360
East Midlands,52.5636,-1.2549,79.317
East Midlands,52.5637,-1.2697,14.557
East Midlands,52.5638,-1.2844,4.681
East Midlands,52.5639,-1.2992,28.261
East Midlands,52.5640,-1.3139,335.376
East Midlands,52.5641,-1.3434,1419.587
East Midlands,52.5641,-1.3287,338.864
East Midlands,52.5641,-0.3991,9.693
East Midlands,52.5642,-1.3582,294.200
East Midlands,52.5643,-1.3729,6.913
East Midlands,52.5643,-0.4139,147.217
East Midlands,52.5644,-1.3877,24.382
East Midlands,52.5645,-1.4172,70.712
East Midlands,52.5645,-1.4025,87.013
East Midlands,52.5645,-0.4286,32.516
East Midlands,52.5646,-1.4320,14.920
East Midlands,52.5647,-1.4615,16.695
East Midlands,52.5647,-1.4467,5.176
East Midlands,52.5647,-0.4434,2.859
East Midlands,52.5648,-1.4762,16.645
East Midlands,52.5649,-1.5057,5.475
East Midlands,52.5649,-1.4910,14.851
East Midlands,52.5649,-0.4581,3.479
East Midlands,52.5650,-1.5205,25.641
East Midlands,52.5651,-1.5352,41.869
East Midlands,52.5651,-0.4729,0.991
East Midlands,52.5653,-0.4876,0.608
East Midlands,52.5655,-0.5024,60.618
East Midlands,52.5657,-0.5171,528.048
East Midlands,52.5659,-0.5319,10.685
East Midlands,52.5660,-0.5466,0.538
East Midlands,52.5662,-0.5614,5.549
East Midlands,52.5664,-0.5761,7.918
East Midlands,52.5666,-0.5909,0.466
East Midlands,52.5667,-0.6056,1.348
East Midlands,52.5669,-0.6204,2.696
East Midlands,52.5671,-0.6351,9.526
East Midlands,52.5673,-0.6499,55.825
East Midlands,52.5674,-0.6646,9.801
East Midlands,52.5676,-0.6794,0.761
East Midlands,52.5678,-0.6941,0.667
East Midlands,52.5679,-0.7089,20.654
East Midlands,52.5681,-0.7236,3.196
East Midlands,52.5682,-0.7384,2.982
East Midlands,52.5684,-0.7531,3.113
East Midlands,52.5685,-0.7679,4.306
East Midlands,52.5687,-0.7826,0.818
East Midlands,52.5689,-0.7974,0.818
East Midlands,52.5690,-0.8121,12.453
East Midlands,52.5691,-0.8269,2.934
East Midlands,52.5693,-0.8416,4.923
East Midlands,52.5694,-0.8564,1.313
East Midlands,52.5696,-0.8712,1.265
East Midlands,52.5697,-0.8859,2.168
East Midlands,52.5699,-0.9007,0.542
East Midlands,52.5700,-0.9154,1.809
East Midlands,52.5701,-0.9302,1.598
East Midlands,52.5703,-0.9449,8.666
East Midlands,52.5704,-0.9597,4.821
East Midlands,52.5705,-0.9744,8.233
East Midlands,52.5706,-0.9892,1.801
East Midlands,52.5708,-1.0039,42.922
East Midlands,52.5709,-1.0187,49.189
East Midlands,52.5710,-1.0334,408.034
East Midlands,52.5711,-1.0482,15.336
East Midlands,52.5713,-1.0630,5.910
East Midlands,52.5714,-1.0777,44.808
East Midlands,52.5715,-1.0925,724.799
East Midlands,52.5716,-1.1072,589.592
East Midlands,52.5717,-1.1220,294.810
East Midlands,52.5718,-1.1367,237.093
East Midlands,52.5719,-1.1515,214.578
East Midlands,52.5720,-1.1662,1716.928
East Midlands,52.5721,-1.1810,1028.184
East Midlands,52.5722,-1.1957,738.433
East Midlands,52.5723,-1.2105,1379.174
East Midlands,52.5724,-1.2253,365.424
East Midlands,52.5725,-1.2400,404.331
East Midlands,52.5726,-1.2548,7.917
East Midlands,52.5727,-1.2695,2.845
East Midlands,52.5728,-1.2843,6.841
East Midlands,52.5729,-1.2990,409.965
East Midlands,52.5730,-1.3138,1930.892
East Midlands,52.5731,-1.3433,1487.601
East Midlands,52.5731,-1.3285,1646.262
East Midlands,52.5731,-0.3988,31.346
East Midlands,52.5732,-1.3581,76.239
